farmer_land_name,fieldID,Dates,NDVI
Aleksandr,39,2019_04_07,0.2909
Aleksandr,40,2019_04_07,0.4930000000000001
Aleksandr,41,2019_04_07,0.5632
Aleksandr,42,2019_04_07,0.3099
Aleksandr,43,2019_04_07,0.4561
Aleksandr,44,2019_04_07,0.4799000000000001
Aleksandr,45,2019_04_07,0.2352
Aleksandr,46,2019_04_07,0.2731
Aleksandr,47,2019_04_07,0.4002
Aleksandr,48,2019_04_07,0.2283
Aleksandr,49,2019_04_07,0.26780000000000004
Aleksandr,50,2019_04_07,0.26430000000000003
Aleksandr,51,2019_04_07,0.305
Aleksandr,52,2019_04_07,0.3168
Aleksandr,53,2019_04_07,0.24
Aleksandr,54,2019_04_07,0.2591
Aleksandr,0,2019_04_23,0.5890000000000001
Aleksandr,1,2019_04_23,0.5455
Aleksandr,2,2019_04_23,0.4312
Aleksandr,3,2019_04_23,0.8104
Aleksandr,4,2019_04_23,0.8138000000000001
Aleksandr,5,2019_04_23,0.7847000000000001
Aleksandr,6,2019_04_23,0.7010000000000001
Aleksandr,7,2019_04_23,0.3754
Aleksandr,8,2019_04_23,0.3793
Aleksandr,9,2019_04_23,0.4063
Aleksandr,10,2019_04_23,0.7214
Aleksandr,11,2019_04_23,0.4455
Aleksandr,12,2019_04_23,0.6333000000000001
Aleksandr,13,2019_04_23,0.5082
Aleksandr,14,2019_04_23,0.3729
Aleksandr,15,2019_04_23,0.34299999999999997
Aleksandr,16,2019_04_23,0.3491
Aleksandr,17,2019_04_23,0.3255
Aleksandr,18,2019_04_23,0.3907
Aleksandr,19,2019_04_23,0.5954
Aleksandr,20,2019_04_23,0.4454
Aleksandr,21,2019_04_23,0.6388
Aleksandr,22,2019_04_23,0.6828000000000001
Aleksandr,23,2019_04_23,0.6774
Aleksandr,24,2019_04_23,0.6917
Aleksandr,25,2019_04_23,0.6514485207100592
Aleksandr,26,2019_04_23,0.364
Aleksandr,27,2019_04_23,0.35950000000000004
Aleksandr,28,2019_04_23,0.4825
Aleksandr,29,2019_04_23,0.6925
Aleksandr,30,2019_04_23,0.7004
Aleksandr,31,2019_04_23,0.7663000000000001
Aleksandr,32,2019_04_23,0.3456
Aleksandr,33,2019_04_23,0.6697000000000001
Aleksandr,34,2019_04_23,0.3852
Aleksandr,35,2019_04_23,0.6923
Aleksandr,36,2019_04_23,0.3797
Aleksandr,37,2019_04_23,0.3488
Aleksandr,38,2019_04_23,0.7055
Aleksandr,39,2019_04_23,0.3743
Aleksandr,40,2019_04_23,0.6614
Aleksandr,41,2019_04_23,0.7359
Aleksandr,42,2019_04_23,0.4443
Aleksandr,43,2019_04_23,0.6894
Aleksandr,44,2019_04_23,0.7372000000000001
Aleksandr,45,2019_04_23,0.35650000000000004
Aleksandr,46,2019_04_23,0.33890000000000003
Aleksandr,47,2019_04_23,0.7344
Aleksandr,48,2019_04_23,0.3696
Aleksandr,49,2019_04_23,0.4831
Aleksandr,50,2019_04_23,0.3942
Aleksandr,51,2019_04_23,0.3711
Aleksandr,52,2019_04_23,0.3442
Aleksandr,53,2019_04_23,0.3614
Aleksandr,54,2019_04_23,0.3943
Aleksandr,0,2019_05_09,0.7413000000000001
Aleksandr,1,2019_05_09,0.616
Aleksandr,2,2019_05_09,0.6516000000000001
Aleksandr,3,2019_05_09,0.8219876832844575
Aleksandr,4,2019_05_09,0.8199000000000001
Aleksandr,5,2019_05_09,0.8138000000000001
Aleksandr,6,2019_05_09,0.795516855345912
Aleksandr,7,2019_05_09,0.5096
Aleksandr,8,2019_05_09,0.5944
Aleksandr,9,2019_05_09,0.645
Aleksandr,10,2019_05_09,0.7586
Aleksandr,11,2019_05_09,0.6656000000000001
Aleksandr,12,2019_05_09,0.7527
Aleksandr,13,2019_05_09,0.685
Aleksandr,14,2019_05_09,0.5836
Aleksandr,15,2019_05_09,0.5876
Aleksandr,16,2019_05_09,0.5539000000000001
Aleksandr,17,2019_05_09,0.5069
Aleksandr,18,2019_05_09,0.5734
Aleksandr,19,2019_05_09,0.7018
Aleksandr,20,2019_05_09,0.6271
Aleksandr,21,2019_05_09,0.7109496080627099
Aleksandr,22,2019_05_09,0.754
Aleksandr,23,2019_05_09,0.7061000000000001
Aleksandr,24,2019_05_09,0.7617
Aleksandr,25,2019_05_09,0.7892737204724409
Aleksandr,26,2019_05_09,0.6759333333333333
Aleksandr,27,2019_05_09,0.5740000000000001
Aleksandr,28,2019_05_09,0.6890000000000001
Aleksandr,29,2019_05_09,0.8006000000000001
Aleksandr,30,2019_05_09,0.8546
Aleksandr,31,2019_05_09,0.8781
Aleksandr,32,2019_05_09,0.5099
Aleksandr,33,2019_05_09,0.8618
Aleksandr,34,2019_05_09,0.6912
Aleksandr,35,2019_05_09,0.8706
Aleksandr,36,2019_05_09,0.7125
Aleksandr,37,2019_05_09,0.5276000000000001
Aleksandr,38,2019_05_09,0.8594
Aleksandr,39,2019_05_09,0.6029
Aleksandr,40,2019_05_09,0.8216
Aleksandr,41,2019_05_09,0.8380000000000001
Aleksandr,42,2019_05_09,0.5337000000000001
Aleksandr,43,2019_05_09,0.7551
Aleksandr,44,2019_05_09,0.8032
Aleksandr,45,2019_05_09,0.6086103448275861
Aleksandr,46,2019_05_09,0.5568000000000001
Aleksandr,47,2019_05_09,0.8067000000000001
Aleksandr,48,2019_05_09,0.5746
Aleksandr,49,2019_05_09,0.622
Aleksandr,50,2019_05_09,0.534
Aleksandr,51,2019_05_09,0.39299999999999996
Aleksandr,52,2019_05_09,0.3517
Aleksandr,53,2019_05_09,0.526
Aleksandr,54,2019_05_09,0.6306
Aleksandr,0,2019_05_25,0.6553
Aleksandr,1,2019_05_25,0.5913
Aleksandr,2,2019_05_25,0.664
Aleksandr,3,2019_05_25,0.6821
Aleksandr,4,2019_05_25,0.6809000000000001
Aleksandr,5,2019_05_25,0.7286
Aleksandr,6,2019_05_25,0.7397627450980392
Aleksandr,7,2019_05_25,0.6892
Aleksandr,8,2019_05_25,0.7156
Aleksandr,9,2019_05_25,0.7385
Aleksandr,10,2019_05_25,0.7207
Aleksandr,11,2019_05_25,0.7342000000000001
Aleksandr,12,2019_05_25,0.7304
Aleksandr,13,2019_05_25,0.7319
Aleksandr,14,2019_05_25,0.7204
Aleksandr,15,2019_05_25,0.7163
Aleksandr,16,2019_05_25,0.6367
Aleksandr,17,2019_05_25,0.6643
Aleksandr,18,2019_05_25,0.7018
Aleksandr,19,2019_05_25,0.6956
Aleksandr,20,2019_05_25,0.6994
Aleksandr,21,2019_05_25,0.7173
Aleksandr,22,2019_05_25,0.7336
Aleksandr,23,2019_05_25,0.7191000000000001
Aleksandr,24,2019_05_25,0.6507000000000001
Aleksandr,25,2019_05_25,0.6575000000000001
Aleksandr,26,2019_05_25,0.7444493123772103
Aleksandr,27,2019_05_25,0.7021000000000001
Aleksandr,28,2019_05_25,0.7195
Aleksandr,29,2019_05_25,0.6825
Aleksandr,30,2019_05_25,0.7879
Aleksandr,31,2019_05_25,0.8344
Aleksandr,32,2019_05_25,0.6172000000000001
Aleksandr,33,2019_05_25,0.8413
Aleksandr,34,2019_05_25,0.7517
Aleksandr,35,2019_05_25,0.8370000000000001
Aleksandr,36,2019_05_25,0.782
Aleksandr,37,2019_05_25,0.7002
Aleksandr,38,2019_05_25,0.8168000000000001
Aleksandr,39,2019_05_25,0.7003
Aleksandr,40,2019_05_25,0.7801
Aleksandr,41,2019_05_25,0.7667
Aleksandr,42,2019_05_25,0.6413
Aleksandr,43,2019_05_25,0.6548
Aleksandr,44,2019_05_25,0.6753
Aleksandr,45,2019_05_25,0.7361000000000001
Aleksandr,46,2019_05_25,0.626
Aleksandr,47,2019_05_25,0.7262000000000001
Aleksandr,48,2019_05_25,0.6476000000000001
Aleksandr,49,2019_05_25,0.6736000000000001
Aleksandr,50,2019_05_25,0.6122000000000001
Aleksandr,51,2019_05_25,0.4524
Aleksandr,52,2019_05_25,0.4357
Aleksandr,53,2019_05_25,0.6411
Aleksandr,54,2019_05_25,0.7333000000000001
Aleksandr,0,2019_06_10,0.3176
Aleksandr,1,2019_06_10,0.4097
Aleksandr,2,2019_06_10,0.43
Aleksandr,3,2019_06_10,0.29855000000000004
Aleksandr,4,2019_06_10,0.2936
Aleksandr,5,2019_06_10,0.3331
Aleksandr,6,2019_06_10,0.3386
Aleksandr,7,2019_06_10,0.5318
Aleksandr,8,2019_06_10,0.4967
Aleksandr,9,2019_06_10,0.4602
Aleksandr,10,2019_06_10,0.3606
Aleksandr,11,2019_06_10,0.4262
Aleksandr,12,2019_06_10,0.3935
Aleksandr,13,2019_06_10,0.4357
Aleksandr,14,2019_06_10,0.4666
Aleksandr,15,2019_06_10,0.4493
Aleksandr,16,2019_06_10,0.4166
Aleksandr,17,2019_06_10,0.5253
Aleksandr,18,2019_06_10,0.4189
Aleksandr,19,2019_06_10,0.3338509646302251
Aleksandr,20,2019_06_10,0.4007
Aleksandr,21,2019_06_10,0.32230000000000003
Aleksandr,22,2019_06_10,0.33399999999999996
Aleksandr,23,2019_06_10,0.31220000000000003
Aleksandr,24,2019_06_10,0.3252
Aleksandr,25,2019_06_10,0.31120000000000003
Aleksandr,26,2019_06_10,0.5529000000000001
Aleksandr,27,2019_06_10,0.4916
Aleksandr,28,2019_06_10,0.5203
Aleksandr,29,2019_06_10,0.32270000000000004
Aleksandr,30,2019_06_10,0.4362
Aleksandr,31,2019_06_10,0.4218
Aleksandr,32,2019_06_10,0.4919
Aleksandr,33,2019_06_10,0.4829
Aleksandr,34,2019_06_10,0.5082
Aleksandr,35,2019_06_10,0.4783
Aleksandr,36,2019_06_10,0.5527000000000001
Aleksandr,37,2019_06_10,0.5339
Aleksandr,38,2019_06_10,0.4445
Aleksandr,39,2019_06_10,0.5162
Aleksandr,40,2019_06_10,0.4875
Aleksandr,41,2019_06_10,0.3785
Aleksandr,42,2019_06_10,0.5069
Aleksandr,43,2019_06_10,0.3245
Aleksandr,44,2019_06_10,0.3267
Aleksandr,45,2019_06_10,0.4889
Aleksandr,46,2019_06_10,0.4389
Aleksandr,47,2019_06_10,0.3807
Aleksandr,48,2019_06_10,0.4594
Aleksandr,49,2019_06_10,0.4965
Aleksandr,50,2019_06_10,0.4945000000000001
Aleksandr,51,2019_06_10,0.4727
Aleksandr,52,2019_06_10,0.4821
Aleksandr,53,2019_06_10,0.5152
Aleksandr,54,2019_06_10,0.5403
Aleksandr,0,2019_06_26,0.2174
Aleksandr,1,2019_06_26,0.3189
Aleksandr,2,2019_06_26,0.28750000000000003
Aleksandr,3,2019_06_26,0.17322692307692308
Aleksandr,4,2019_06_26,0.17600000000000002
Aleksandr,5,2019_06_26,0.16590000000000002
Aleksandr,6,2019_06_26,0.1734820827943079
Aleksandr,7,2019_06_26,0.30920000000000003
Aleksandr,8,2019_06_26,0.3181
Aleksandr,9,2019_06_26,0.2555
Aleksandr,10,2019_06_26,0.195
Aleksandr,11,2019_06_26,0.267
Aleksandr,12,2019_06_26,0.2105
Aleksandr,13,2019_06_26,0.2706
Aleksandr,14,2019_06_26,0.3144
Aleksandr,15,2019_06_26,0.30110000000000003
Aleksandr,16,2019_06_26,0.2972
Aleksandr,17,2019_06_26,0.3105
Aleksandr,18,2019_06_26,0.2937
Aleksandr,19,2019_06_26,0.1828
Aleksandr,20,2019_06_26,0.26940000000000003
Aleksandr,21,2019_06_26,0.19164894179894185
Aleksandr,22,2019_06_26,0.1874
Aleksandr,23,2019_06_26,0.1796
Aleksandr,24,2019_06_26,0.1825
Aleksandr,25,2019_06_26,0.1846
Aleksandr,26,2019_06_26,0.3564
Aleksandr,27,2019_06_26,0.2983
Aleksandr,28,2019_06_26,0.3143
Aleksandr,29,2019_06_26,0.1777
Aleksandr,30,2019_06_26,0.1844
Aleksandr,31,2019_06_26,0.1847
Aleksandr,32,2019_06_26,0.3027
Aleksandr,33,2019_06_26,0.2153
Aleksandr,34,2019_06_26,0.2401
Aleksandr,35,2019_06_26,0.1831
Aleksandr,36,2019_06_26,0.2216
Aleksandr,37,2019_06_26,0.3124
Aleksandr,38,2019_06_26,0.17800000000000002
Aleksandr,39,2019_06_26,0.25220000000000004
Aleksandr,40,2019_06_26,0.2082
Aleksandr,41,2019_06_26,0.1914
Aleksandr,42,2019_06_26,0.3034
Aleksandr,43,2019_06_26,0.2402
Aleksandr,44,2019_06_26,0.2066
Aleksandr,45,2019_06_26,0.2968024144869215
Aleksandr,46,2019_06_26,0.28300000000000003
Aleksandr,47,2019_06_26,0.2025
Aleksandr,48,2019_06_26,0.2899
Aleksandr,49,2019_06_26,0.2863
Aleksandr,50,2019_06_26,0.2783
Aleksandr,51,2019_06_26,0.25830000000000003
Aleksandr,52,2019_06_26,0.2644
Aleksandr,53,2019_06_26,0.2816
Aleksandr,54,2019_06_26,0.30710000000000004
Aleksandr,0,2019_07_12,0.1904
Aleksandr,1,2019_07_12,0.2747
Aleksandr,2,2019_07_12,0.2637
Aleksandr,3,2019_07_12,0.1864
Aleksandr,4,2019_07_12,0.1945
Aleksandr,5,2019_07_12,0.1802
Aleksandr,6,2019_07_12,0.1909
Aleksandr,7,2019_07_12,0.243
Aleksandr,8,2019_07_12,0.2772
Aleksandr,9,2019_07_12,0.276
Aleksandr,10,2019_07_12,0.2065
Aleksandr,11,2019_07_12,0.26330000000000003
Aleksandr,12,2019_07_12,0.2053
Aleksandr,13,2019_07_12,0.29000000000000004
Aleksandr,14,2019_07_12,0.3204
Aleksandr,15,2019_07_12,0.2898
Aleksandr,16,2019_07_12,0.2768
Aleksandr,17,2019_07_12,0.2423
Aleksandr,18,2019_07_12,0.2605
Aleksandr,19,2019_07_12,0.2252
Aleksandr,20,2019_07_12,0.2453
Aleksandr,21,2019_07_12,0.1993
Aleksandr,22,2019_07_12,0.2061
Aleksandr,23,2019_07_12,0.1839
Aleksandr,24,2019_07_12,0.2375
Aleksandr,25,2019_07_12,0.2486
Aleksandr,26,2019_07_12,0.2861
Aleksandr,27,2019_07_12,0.26
Aleksandr,28,2019_07_12,0.27080000000000004
Aleksandr,29,2019_07_12,0.1825
Aleksandr,30,2019_07_12,0.2339
Aleksandr,31,2019_07_12,0.25830000000000003
Aleksandr,32,2019_07_12,0.2449
Aleksandr,33,2019_07_12,0.1917
Aleksandr,34,2019_07_12,0.2422
Aleksandr,35,2019_07_12,0.1874
Aleksandr,36,2019_07_12,0.2288
Aleksandr,37,2019_07_12,0.2622
Aleksandr,38,2019_07_12,0.18899999999999997
Aleksandr,39,2019_07_12,0.2216
Aleksandr,40,2019_07_12,0.2444
Aleksandr,41,2019_07_12,0.3109
Aleksandr,42,2019_07_12,0.2564
Aleksandr,43,2019_07_12,0.3163
Aleksandr,44,2019_07_12,0.2342
Aleksandr,45,2019_07_12,0.24700000000000005
Aleksandr,46,2019_07_12,0.2564
Aleksandr,47,2019_07_12,0.2248
Aleksandr,48,2019_07_12,0.25420000000000004
Aleksandr,49,2019_07_12,0.2379
Aleksandr,50,2019_07_12,0.2692
Aleksandr,51,2019_07_12,0.2887
Aleksandr,52,2019_07_12,0.2592
Aleksandr,53,2019_07_12,0.2499
Aleksandr,54,2019_07_12,0.2559
Aleksandr,0,2019_07_28,0.2229
Aleksandr,1,2019_07_28,0.3387
Aleksandr,2,2019_07_28,0.2594
Aleksandr,3,2019_07_28,0.2086
Aleksandr,4,2019_07_28,0.2366
Aleksandr,5,2019_07_28,0.2735
Aleksandr,6,2019_07_28,0.24090454545454545
Aleksandr,7,2019_07_28,0.2385
Aleksandr,8,2019_07_28,0.2796
Aleksandr,9,2019_07_28,0.2722
Aleksandr,10,2019_07_28,0.254
Aleksandr,11,2019_07_28,0.2559
Aleksandr,12,2019_07_28,0.32220000000000004
Aleksandr,13,2019_07_28,0.304
Aleksandr,14,2019_07_28,0.28190000000000004
Aleksandr,15,2019_07_28,0.2539
Aleksandr,16,2019_07_28,0.2427
Aleksandr,17,2019_07_28,0.2322
Aleksandr,18,2019_07_28,0.2947
Aleksandr,19,2019_07_28,0.3173021834061135
Aleksandr,20,2019_07_28,0.28700000000000003
Aleksandr,21,2019_07_28,0.31142510885341085
Aleksandr,22,2019_07_28,0.2992
Aleksandr,23,2019_07_28,0.3079
Aleksandr,24,2019_07_28,0.2545
Aleksandr,25,2019_07_28,0.26644318181818183
Aleksandr,26,2019_07_28,0.3491
Aleksandr,27,2019_07_28,0.2359
Aleksandr,28,2019_07_28,0.2765
Aleksandr,29,2019_07_28,0.2021
Aleksandr,30,2019_07_28,0.1914
Aleksandr,31,2019_07_28,0.1883
Aleksandr,32,2019_07_28,0.3022
Aleksandr,33,2019_07_28,0.1911
Aleksandr,34,2019_07_28,0.2882
Aleksandr,35,2019_07_28,0.2193
Aleksandr,36,2019_07_28,0.29650000000000004
Aleksandr,37,2019_07_28,0.24070000000000005
Aleksandr,38,2019_07_28,0.2291
Aleksandr,39,2019_07_28,0.25880000000000003
Aleksandr,40,2019_07_28,0.2433
Aleksandr,41,2019_07_28,0.34690000000000004
Aleksandr,42,2019_07_28,0.2449
Aleksandr,43,2019_07_28,0.2701
Aleksandr,44,2019_07_28,0.281
Aleksandr,45,2019_07_28,0.3221
Aleksandr,46,2019_07_28,0.2416
Aleksandr,47,2019_07_28,0.2362
Aleksandr,48,2019_07_28,0.2796
Aleksandr,49,2019_07_28,0.27190000000000003
Aleksandr,50,2019_07_28,0.2465
Aleksandr,51,2019_07_28,0.2308
Aleksandr,52,2019_07_28,0.2404
Aleksandr,53,2019_07_28,0.2459
Aleksandr,54,2019_07_28,0.244
Aleksandr,0,2019_08_13,0.2565
Aleksandr,1,2019_08_13,0.3670000000000001
Aleksandr,2,2019_08_13,0.2753
Aleksandr,3,2019_08_13,0.23395
Aleksandr,4,2019_08_13,0.2473
Aleksandr,5,2019_08_13,0.2984
Aleksandr,6,2019_08_13,0.26930000000000004
Aleksandr,7,2019_08_13,0.2558
Aleksandr,8,2019_08_13,0.28400000000000003
Aleksandr,9,2019_08_13,0.26230000000000003
Aleksandr,10,2019_08_13,0.2494
Aleksandr,11,2019_08_13,0.245
Aleksandr,12,2019_08_13,0.2506
Aleksandr,13,2019_08_13,0.2725
Aleksandr,14,2019_08_13,0.2589
Aleksandr,15,2019_08_13,0.236
Aleksandr,16,2019_08_13,0.2335
Aleksandr,17,2019_08_13,0.2511
Aleksandr,18,2019_08_13,0.2509
Aleksandr,19,2019_08_13,0.24499478260869564
Aleksandr,20,2019_08_13,0.25120000000000003
Aleksandr,21,2019_08_13,0.26780000000000004
Aleksandr,22,2019_08_13,0.236
Aleksandr,23,2019_08_13,0.2548
Aleksandr,24,2019_08_13,0.2222
Aleksandr,25,2019_08_13,0.2117
Aleksandr,26,2019_08_13,0.2647
Aleksandr,27,2019_08_13,0.2539
Aleksandr,28,2019_08_13,0.2516
Aleksandr,29,2019_08_13,0.2042
Aleksandr,30,2019_08_13,0.19699999999999998
Aleksandr,31,2019_08_13,0.1915
Aleksandr,32,2019_08_13,0.26230000000000003
Aleksandr,33,2019_08_13,0.2002
Aleksandr,34,2019_08_13,0.2748
Aleksandr,35,2019_08_13,0.2323
Aleksandr,36,2019_08_13,0.30610000000000004
Aleksandr,37,2019_08_13,0.2461
Aleksandr,38,2019_08_13,0.236
Aleksandr,39,2019_08_13,0.266
Aleksandr,40,2019_08_13,0.2826
Aleksandr,41,2019_08_13,0.33330000000000004
Aleksandr,42,2019_08_13,0.2488
Aleksandr,43,2019_08_13,0.26990000000000003
Aleksandr,44,2019_08_13,0.2706
Aleksandr,45,2019_08_13,0.33533571428571435
Aleksandr,46,2019_08_13,0.2401
Aleksandr,47,2019_08_13,0.2239
Aleksandr,48,2019_08_13,0.2625
Aleksandr,49,2019_08_13,0.2612
Aleksandr,50,2019_08_13,0.2454
Aleksandr,51,2019_08_13,0.2289
Aleksandr,52,2019_08_13,0.26880000000000004
Aleksandr,53,2019_08_13,0.2587
Aleksandr,54,2019_08_13,0.2515
Aleksandr,0,2019_08_29,0.2301
Aleksandr,1,2019_08_29,0.3304
Aleksandr,2,2019_08_29,0.2705
Aleksandr,3,2019_08_29,0.2038333333333333
Aleksandr,4,2019_08_29,0.2175
Aleksandr,5,2019_08_29,0.2478
Aleksandr,6,2019_08_29,0.22344291338582675
Aleksandr,7,2019_08_29,0.2305
Aleksandr,8,2019_08_29,0.2302
Aleksandr,9,2019_08_29,0.2327
Aleksandr,10,2019_08_29,0.2243
Aleksandr,11,2019_08_29,0.2239
Aleksandr,12,2019_08_29,0.2269
Aleksandr,13,2019_08_29,0.2412
Aleksandr,14,2019_08_29,0.2332
Aleksandr,15,2019_08_29,0.2177
Aleksandr,16,2019_08_29,0.2143
Aleksandr,17,2019_08_29,0.2329
Aleksandr,18,2019_08_29,0.231
Aleksandr,19,2019_08_29,0.2186308108108108
Aleksandr,20,2019_08_29,0.2248
Aleksandr,21,2019_08_29,0.2324
Aleksandr,22,2019_08_29,0.2139
Aleksandr,23,2019_08_29,0.2085
Aleksandr,24,2019_08_29,0.2143
Aleksandr,25,2019_08_29,0.2043173737373737
Aleksandr,26,2019_08_29,0.25420000000000004
Aleksandr,27,2019_08_29,0.23
Aleksandr,28,2019_08_29,0.2294
Aleksandr,29,2019_08_29,0.1845
Aleksandr,30,2019_08_29,0.2011
Aleksandr,31,2019_08_29,0.2105
Aleksandr,32,2019_08_29,0.2377
Aleksandr,33,2019_08_29,0.1879
Aleksandr,34,2019_08_29,0.2389
Aleksandr,35,2019_08_29,0.1852
Aleksandr,36,2019_08_29,0.2515
Aleksandr,37,2019_08_29,0.2302
Aleksandr,38,2019_08_29,0.1888
Aleksandr,39,2019_08_29,0.2148
Aleksandr,40,2019_08_29,0.2239
Aleksandr,41,2019_08_29,0.2205
Aleksandr,42,2019_08_29,0.2404
Aleksandr,43,2019_08_29,0.2328
Aleksandr,44,2019_08_29,0.2471
Aleksandr,45,2019_08_29,0.2467733733733733
Aleksandr,46,2019_08_29,0.2229
Aleksandr,47,2019_08_29,0.213
Aleksandr,48,2019_08_29,0.2369
Aleksandr,49,2019_08_29,0.2506
Aleksandr,50,2019_08_29,0.2285
Aleksandr,51,2019_08_29,0.2166
Aleksandr,52,2019_08_29,0.2402
Aleksandr,53,2019_08_29,0.2496
Aleksandr,54,2019_08_29,0.2316
Aleksandr,0,2019_09_14,0.2021
Aleksandr,1,2019_09_14,0.3635
Aleksandr,2,2019_09_14,0.2432
Aleksandr,3,2019_09_14,0.1877
Aleksandr,4,2019_09_14,0.2116
Aleksandr,5,2019_09_14,0.2157
Aleksandr,6,2019_09_14,0.2146
Aleksandr,7,2019_09_14,0.2217
Aleksandr,8,2019_09_14,0.2276
Aleksandr,9,2019_09_14,0.2331
Aleksandr,10,2019_09_14,0.2214
Aleksandr,11,2019_09_14,0.2277
Aleksandr,12,2019_09_14,0.2292
Aleksandr,13,2019_09_14,0.2429
Aleksandr,14,2019_09_14,0.2385
Aleksandr,15,2019_09_14,0.2146
Aleksandr,16,2019_09_14,0.2184
Aleksandr,17,2019_09_14,0.2238
Aleksandr,18,2019_09_14,0.2258
Aleksandr,19,2019_09_14,0.2195
Aleksandr,20,2019_09_14,0.2242
Aleksandr,21,2019_09_14,0.2382
Aleksandr,22,2019_09_14,0.2193
Aleksandr,23,2019_09_14,0.2143
Aleksandr,24,2019_09_14,0.2101
Aleksandr,25,2019_09_14,0.2027
Aleksandr,26,2019_09_14,0.24916655052264805
Aleksandr,27,2019_09_14,0.2274
Aleksandr,28,2019_09_14,0.24070000000000005
Aleksandr,29,2019_09_14,0.196
Aleksandr,30,2019_09_14,0.1993
Aleksandr,31,2019_09_14,0.2047
Aleksandr,32,2019_09_14,0.2369
Aleksandr,33,2019_09_14,0.1913
Aleksandr,34,2019_09_14,0.2411
Aleksandr,35,2019_09_14,0.1815
Aleksandr,36,2019_09_14,0.2419
Aleksandr,37,2019_09_14,0.228
Aleksandr,38,2019_09_14,0.1904
Aleksandr,39,2019_09_14,0.2138
Aleksandr,40,2019_09_14,0.2108
Aleksandr,41,2019_09_14,0.2227
Aleksandr,42,2019_09_14,0.2262
Aleksandr,43,2019_09_14,0.2389
Aleksandr,44,2019_09_14,0.2624
Aleksandr,45,2019_09_14,0.2418
Aleksandr,46,2019_09_14,0.2173
Aleksandr,47,2019_09_14,0.2051
Aleksandr,48,2019_09_14,0.2273
Aleksandr,49,2019_09_14,0.2219
Aleksandr,50,2019_09_14,0.228
Aleksandr,51,2019_09_14,0.2185
Aleksandr,52,2019_09_14,0.23399999999999999
Aleksandr,53,2019_09_14,0.222
Aleksandr,54,2019_09_14,0.2246
Aleksandr,0,2019_09_30,0.2334
Aleksandr,1,2019_09_30,0.2869
Aleksandr,2,2019_09_30,0.29200000000000004
Aleksandr,3,2019_09_30,0.2115
Aleksandr,4,2019_09_30,0.2447
Aleksandr,5,2019_09_30,0.2388
Aleksandr,6,2019_09_30,0.23985
Aleksandr,7,2019_09_30,0.2374
Aleksandr,8,2019_09_30,0.2364
Aleksandr,9,2019_09_30,0.2566
Aleksandr,10,2019_09_30,0.25570000000000004
Aleksandr,11,2019_09_30,0.2469
Aleksandr,12,2019_09_30,0.25680000000000003
Aleksandr,13,2019_09_30,0.26030000000000003
Aleksandr,14,2019_09_30,0.241
Aleksandr,15,2019_09_30,0.2314
Aleksandr,16,2019_09_30,0.2115
Aleksandr,17,2019_09_30,0.2399
Aleksandr,18,2019_09_30,0.2399
Aleksandr,19,2019_09_30,0.23
Aleksandr,20,2019_09_30,0.2355
Aleksandr,21,2019_09_30,0.2485
Aleksandr,22,2019_09_30,0.2625
Aleksandr,23,2019_09_30,0.26480000000000004
Aleksandr,24,2019_09_30,0.2363
Aleksandr,25,2019_09_30,0.2282150554675119
Aleksandr,26,2019_09_30,0.25120000000000003
Aleksandr,27,2019_09_30,0.2438
Aleksandr,28,2019_09_30,0.2677
Aleksandr,29,2019_09_30,0.2548
Aleksandr,30,2019_09_30,0.2805
Aleksandr,31,2019_09_30,0.2748
Aleksandr,32,2019_09_30,0.2606
Aleksandr,33,2019_09_30,0.2525
Aleksandr,34,2019_09_30,0.2528
Aleksandr,35,2019_09_30,0.2265
Aleksandr,36,2019_09_30,0.268
Aleksandr,37,2019_09_30,0.215
Aleksandr,38,2019_09_30,0.2348
Aleksandr,39,2019_09_30,0.2506
Aleksandr,40,2019_09_30,0.28090000000000004
Aleksandr,41,2019_09_30,0.2837
Aleksandr,42,2019_09_30,0.3005
Aleksandr,43,2019_09_30,0.2362
Aleksandr,44,2019_09_30,0.27940000000000004
Aleksandr,45,2019_09_30,0.2735
Aleksandr,46,2019_09_30,0.2857
Aleksandr,47,2019_09_30,0.2417
Aleksandr,48,2019_09_30,0.2706
Aleksandr,49,2019_09_30,0.2726
Aleksandr,50,2019_09_30,0.33530000000000004
Aleksandr,51,2019_09_30,0.3221
Aleksandr,52,2019_09_30,0.3055
Aleksandr,53,2019_09_30,0.2429
Aleksandr,54,2019_09_30,0.2676
Aleksandr,0,2019_10_16,0.25070000000000003
Aleksandr,1,2019_10_16,0.314
Aleksandr,2,2019_10_16,0.30760000000000004
Aleksandr,3,2019_10_16,0.2602
Aleksandr,4,2019_10_16,0.2932
Aleksandr,5,2019_10_16,0.305
Aleksandr,6,2019_10_16,0.29475
Aleksandr,7,2019_10_16,0.31020000000000003
Aleksandr,8,2019_10_16,0.2491
Aleksandr,9,2019_10_16,0.30110000000000003
Aleksandr,10,2019_10_16,0.3074
Aleksandr,11,2019_10_16,0.2964
Aleksandr,12,2019_10_16,0.2924
Aleksandr,13,2019_10_16,0.2751
Aleksandr,14,2019_10_16,0.2666
Aleksandr,15,2019_10_16,0.2457
Aleksandr,16,2019_10_16,0.2328
Aleksandr,17,2019_10_16,0.3093
Aleksandr,18,2019_10_16,0.272
Aleksandr,19,2019_10_16,0.2501
